num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,0,0,51,6,12,6,COKSYD,Australia,1,0,1,8.58,0
1,0,0,9,6,6,2,COKSYD,Australia,1,0,1,8.58,0
1,1,0,99,6,0,2,COKSYD,Australia,0,1,0,8.58,0
3,0,0,21,6,11,2,COKSYD,Australia,1,0,0,8.58,0
1,1,0,14,6,1,5,COKSYD,Australia,1,0,1,8.58,0
1,0,0,2,6,11,6,COKSYD,Australia,1,1,1,8.58,0
1,1,0,21,6,7,6,COKSYD,Australia,1,1,1,8.58,0
1,0,0,53,6,5,6,COKSYD,Australia,1,0,0,8.58,0
1,1,0,71,6,2,2,COKSYD,Australia,0,0,1,8.58,0
1,0,0,97,6,3,2,COKSYD,Australia,1,1,1,8.58,1
1,1,0,3,6,23,1,COKSYD,Australia,0,0,0,8.58,0
1,0,0,2,6,9,5,COKSYD,Australia,1,1,1,8.58,0
4,1,0,59,6,17,1,COKSYD,India,1,1,0,8.58,0
2,0,0,133,6,12,0,COKTPE,Taiwan,1,0,0,4.67,0
1,0,0,52,6,15,0,COKTPE,Taiwan,0,0,1,4.67,0
1,1,0,133,6,15,1,COKTPE,Malaysia,0,0,1,4.67,0
2,0,0,133,6,11,0,COKTPE,Taiwan,1,0,0,4.67,0
2,0,0,107,6,14,0,CSXMRU,China,1,0,0,7.42,0
1,1,0,49,6,11,2,CSXSYD,Australia,0,0,1,8.58,0
1,0,0,102,6,1,4,CTSDMK,Thailand,1,0,1,8.67,1
1,0,0,33,6,1,4,CTSDMK,Japan,0,0,1,8.67,0
2,0,0,171,6,7,3,CTSDMK,Thailand,1,1,0,8.67,1
1,0,0,250,6,10,5,CTSDMK,Thailand,1,0,0,8.67,0
4,0,0,163,6,5,3,CTSDMK,Thailand,1,1,1,8.67,1
1,0,0,5,6,1,2,CTSDMK,Thailand,0,0,0,8.67,0
2,0,0,50,6,9,0,CTSDMK,Thailand,1,1,0,8.67,0
5,0,0,395,6,6,2,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,6,6,11,5,CTSDMK,Japan,0,0,0,8.67,0
2,0,0,329,6,9,3,CTSDMK,Thailand,1,0,0,8.67,0
2,1,0,195,6,7,6,CTSDMK,Thailand,1,0,0,8.67,1
3,0,0,290,6,1,0,CTSDMK,Thailand,0,0,0,8.67,0
3,1,0,148,6,14,0,CTSDMK,Thailand,0,0,1,8.67,0
2,0,0,174,6,11,1,CTSDMK,Thailand,1,0,0,8.67,0
2,1,0,116,6,7,6,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,337,6,7,2,CTSDMK,Thailand,0,0,1,8.67,0
2,1,0,335,6,15,1,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,83,6,12,6,CTSDMK,Thailand,1,0,1,8.67,0
2,1,0,334,6,14,0,CTSDMK,Thailand,0,0,0,8.67,0
1,0,0,3,6,4,0,CTSDMK,Thailand,0,0,0,8.67,1
1,0,0,252,6,17,3,CTSDMK,Thailand,0,0,0,8.67,0
3,0,0,144,6,15,6,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,262,6,4,2,CTSDMK,Thailand,1,0,1,8.67,1
8,0,0,301,6,14,5,CTSDMK,Thailand,1,0,1,8.67,0
2,0,0,29,6,15,6,CTSDMK,Thailand,1,1,1,8.67,1
1,0,2,54,6,4,5,CTSDMK,Thailand,1,0,0,8.67,0
4,0,0,332,6,15,2,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,269,6,5,0,CTSDMK,Thailand,1,0,0,8.67,0
1,1,0,340,6,16,1,CTSDMK,Thailand,1,0,1,8.67,0
1,0,0,107,6,7,5,CTSDMK,Thailand,0,1,1,8.67,0
2,0,0,27,6,2,6,CTSDMK,United Arab Emirates,1,0,0,8.67,0
2,0,0,28,6,11,4,CTSDMK,Japan,1,0,0,8.67,1
2,1,0,189,6,4,3,CTSDMK,Thailand,1,0,1,8.67,1
4,1,0,429,6,14,3,CTSDMK,Thailand,0,1,1,8.67,0
3,1,0,353,6,8,2,CTSDMK,Thailand,0,0,0,8.67,0
2,1,0,348,6,14,0,CTSDMK,Thailand,0,0,0,8.67,1
5,0,0,403,6,6,1,CTSDMK,Thailand,1,0,1,8.67,0
2,0,0,22,6,8,4,CTSDMK,Thailand,1,0,0,8.67,0
1,0,2,168,6,2,4,CTSDMK,Thailand,1,0,0,8.67,1
2,0,0,3,6,10,3,CTSDMK,Thailand,1,1,1,8.67,1
2,0,0,29,6,12,4,CTSDMK,Thailand,1,1,1,8.67,1
1,1,0,2,6,4,3,CTSDMK,Thailand,0,0,0,8.67,0
2,0,0,19,6,11,5,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,213,6,14,2,CTSDMK,Thailand,0,0,0,8.67,0
1,0,0,72,6,15,1,CTSDMK,Thailand,0,1,0,8.67,0
1,0,0,198,6,16,1,CTSDMK,Thailand,0,0,0,8.67,0
1,0,0,340,6,15,1,CTSDMK,Thailand,1,0,1,8.67,0
4,0,0,356,6,23,4,CTSDMK,Thailand,1,1,1,8.67,0
2,0,0,295,6,6,2,CTSDMK,Thailand,1,0,1,8.67,0
2,0,0,329,6,9,3,CTSDMK,Thailand,1,0,0,8.67,0
4,0,0,48,6,8,5,CTSDMK,Thailand,0,0,0,8.67,0
2,0,0,84,6,5,5,CTSDMK,Thailand,1,1,1,8.67,0
2,0,0,335,6,16,1,CTSDMK,Thailand,1,0,0,8.67,0
5,0,0,23,6,14,1,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,33,6,2,4,CTSDMK,Japan,1,1,1,8.67,0
4,0,0,19,6,5,2,CTSDMK,Thailand,1,0,1,8.67,0
1,1,0,79,6,13,5,CTSDMK,Thailand,0,0,0,8.67,1
1,0,0,234,6,16,2,CTSDMK,Thailand,1,0,0,8.67,1
2,0,0,102,6,13,3,CTSDMK,Japan,1,0,1,8.67,1
2,0,0,301,6,5,5,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,19,6,11,2,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,60,6,0,1,CTSDMK,Thailand,1,1,1,8.67,1
3,1,0,232,6,6,4,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,22,6,16,4,CTSDMK,Thailand,1,0,0,8.67,0
3,1,0,9,6,7,3,CTSDMK,Thailand,1,1,1,8.67,0
9,1,0,362,6,19,0,CTSDMK,Thailand,0,0,0,8.67,0
3,0,0,139,6,15,4,CTSDMK,Thailand,1,0,0,8.67,1
2,1,0,263,6,10,6,CTSDMK,Thailand,1,1,1,8.67,1
2,0,0,64,6,10,2,CTSDMK,Thailand,1,0,0,8.67,0
5,0,0,20,6,2,4,CTSDMK,Thailand,1,0,1,8.67,1
2,0,0,333,6,8,3,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,329,6,17,0,CTSDMK,Thailand,0,0,0,8.67,0
2,0,0,195,6,5,6,CTSDMK,Thailand,1,0,1,8.67,0
2,0,0,41,6,17,4,CTSDMK,Thailand,1,0,0,8.67,1
1,0,0,78,6,4,3,CTSDMK,Thailand,1,0,0,8.67,0
3,1,0,95,6,4,1,CTSDMK,Thailand,1,0,0,8.67,0
6,0,0,76,6,13,3,CTSDMK,Thailand,1,0,0,8.67,0
2,1,0,389,6,14,3,CTSDMK,Thailand,0,1,0,8.67,0
4,0,0,14,6,15,0,CTSDMK,Thailand,1,1,0,8.67,0
4,0,0,88,6,12,1,CTSDMK,Thailand,1,1,0,8.67,0
2,0,0,83,6,3,5,CTSDMK,Thailand,1,0,0,8.67,0
6,0,0,351,6,17,2,CTSDMK,Thailand,0,0,0,8.67,0
1,0,0,117,6,15,6,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,37,6,4,0,CTSDMK,Japan,0,0,0,8.67,0
2,1,0,82,6,13,0,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,7,6,11,5,CTSDMK,Thailand,1,1,1,8.67,1
2,0,0,204,6,2,4,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,23,6,15,3,CTSDMK,Thailand,1,1,1,8.67,0
6,0,0,107,6,3,3,CTSDMK,Thailand,1,0,0,8.67,0
5,0,0,30,6,14,3,CTSDMK,Thailand,1,0,0,8.67,0
3,0,0,14,6,9,1,CTSDMK,Thailand,1,0,1,8.67,1
1,1,0,99,6,6,6,CTSDMK,Thailand,1,1,1,8.67,1
1,1,0,207,6,9,1,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,389,6,11,3,CTSDMK,Thailand,0,0,0,8.67,0
2,0,0,29,6,7,6,CTSDMK,Thailand,1,1,1,8.67,1
1,0,0,285,6,4,5,CTSDMK,Thailand,0,0,0,8.67,0
2,0,0,162,6,12,1,CTSDMK,Thailand,1,1,1,8.67,0
1,0,0,79,6,18,1,CTSDMK,Thailand,0,1,0,8.67,0
2,0,0,429,6,3,3,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,22,6,12,6,CTSDMK,Thailand,1,1,1,8.67,1
6,0,0,63,6,14,1,CTSDMK,Thailand,1,1,0,8.67,0
2,0,0,401,6,6,1,CTSDMK,Thailand,1,0,1,8.67,0
2,1,0,233,6,4,1,CTSDMK,Thailand,1,0,0,8.67,0
2,1,0,335,6,15,1,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,138,6,3,5,CTSDMK,Thailand,1,1,0,8.67,1
3,0,0,282,6,17,1,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,192,6,13,2,CTSDMK,Thailand,1,1,1,8.67,0
1,1,0,250,6,0,2,CTSDMK,Thailand,0,0,0,8.67,0
2,0,0,24,6,3,0,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,153,6,3,6,CTSDMK,Thailand,1,0,0,8.67,0
5,0,0,26,6,12,5,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,84,6,12,2,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,49,6,13,1,CTSDMK,Thailand,1,0,0,8.67,1
2,0,0,83,6,5,5,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,17,6,6,2,CTSDMK,Thailand,0,0,0,8.67,0
1,1,0,171,6,1,0,CTSDMK,Thailand,1,0,0,8.67,0
1,1,0,14,6,5,0,CTSDMK,Japan,0,0,0,8.67,0
1,0,0,111,6,6,5,CTSDMK,Thailand,0,0,0,8.67,0
2,1,0,8,6,2,4,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,26,6,4,6,CTSDMK,Japan,0,0,0,8.67,0
5,0,0,397,6,17,0,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,157,6,6,2,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,19,6,7,0,CTSDMK,Thailand,1,1,0,8.67,1
2,0,0,177,6,16,1,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,397,6,18,0,CTSDMK,Thailand,0,0,0,8.67,0
2,0,0,238,6,7,3,CTSDMK,Thailand,0,0,1,8.67,0
1,1,0,26,6,15,3,CTSDMK,Japan,0,0,1,8.67,0
4,0,0,26,6,0,0,CTSDMK,Thailand,1,1,1,8.67,1
2,0,0,28,6,10,0,CTSDMK,Thailand,1,1,1,8.67,0
1,1,0,247,6,5,1,CTSDMK,Thailand,0,0,0,8.67,1
1,0,0,1,6,0,4,CTSDMK,Thailand,0,0,0,8.67,0
1,1,0,41,6,13,1,CTSDMK,Japan,1,1,1,8.67,0
2,0,0,324,6,6,3,CTSDMK,Thailand,1,1,1,8.67,1
2,0,0,90,6,6,6,CTSDMK,Thailand,1,0,0,8.67,0
1,1,0,178,6,0,2,CTSDMK,Thailand,1,0,1,8.67,0
5,1,0,296,6,4,1,CTSDMK,Thailand,1,0,1,8.67,0
7,1,0,14,6,5,0,CTSDMK,Thailand,1,0,1,8.67,0
2,0,0,202,6,15,6,CTSDMK,Thailand,1,1,0,8.67,1
2,0,0,335,6,16,1,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,397,6,13,2,CTSDMK,Thailand,1,0,1,8.67,0
2,0,0,179,6,17,1,CTSDMK,Thailand,1,0,1,8.67,0
2,0,0,3,6,10,3,CTSDMK,Thailand,1,1,1,8.67,1
2,0,0,88,6,12,1,CTSDMK,Thailand,1,1,0,8.67,0
1,0,0,129,6,16,2,CTSDMK,Thailand,1,0,0,8.67,0
1,0,0,238,6,4,3,CTSDMK,Thailand,0,0,0,8.67,0
8,0,0,64,6,11,4,CTSDMK,Thailand,1,1,0,8.67,0
1,0,0,157,6,3,2,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,31,6,3,5,CTSDMK,Thailand,1,1,1,8.67,0
1,0,0,350,6,11,1,CTSDMK,Japan,0,1,0,8.67,0
1,0,0,147,6,14,3,CTSDMK,Thailand,1,0,1,8.67,0
2,0,0,198,6,13,1,CTSDMK,Thailand,1,0,0,8.67,0
1,1,0,248,6,16,0,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,120,6,4,6,CTSDMK,Thailand,1,1,1,8.67,0
1,0,0,107,6,7,5,CTSDMK,Thailand,1,1,1,8.67,0
6,1,0,227,6,6,2,CTSDMK,Thailand,1,1,1,8.67,0
1,0,0,234,6,16,2,CTSDMK,Thailand,0,0,0,8.67,0
8,0,0,299,6,10,5,CTSDMK,Thailand,1,0,1,8.67,0
2,0,0,190,6,13,2,CTSDMK,Thailand,0,0,1,8.67,0
2,0,0,100,6,12,6,CTSDMK,Thailand,1,0,0,8.67,1
2,0,0,349,6,7,4,CTSDMK,Thailand,0,0,0,8.67,0
2,0,0,388,6,1,2,CTSDMK,Thailand,1,0,1,8.67,0
3,0,0,276,6,8,2,CTSDMK,Thailand,1,0,0,8.67,1
1,1,0,178,6,10,2,CTSDMK,Thailand,0,0,1,8.67,0
2,0,0,119,6,9,0,CTSDMK,Thailand,1,1,1,8.67,1
2,1,0,99,6,5,6,CTSDMK,Thailand,1,1,1,8.67,1
2,1,0,61,6,4,5,CTSDMK,Thailand,1,1,0,8.67,0
1,0,0,32,6,3,3,CTSDMK,Thailand,0,0,0,8.67,0
3,0,0,179,6,16,1,CTSDMK,Thailand,1,0,0,8.67,1
1,1,0,417,6,13,1,CTSDMK,Thailand,1,1,0,8.67,0
1,0,0,3,6,15,0,CTSDMK,Thailand,0,0,0,8.67,1
5,0,0,353,6,5,0,CTSDMK,Thailand,1,1,0,8.67,0
2,0,0,389,6,10,3,CTSDMK,Thailand,0,0,0,8.67,0
2,0,0,49,6,2,3,CTSDMK,United States,1,0,0,8.67,1
4,1,0,75,6,7,0,CTSDMK,Thailand,1,1,0,8.67,1
3,0,0,364,6,15,5,CTSDMK,Thailand,1,1,0,8.67,1
2,0,0,250,6,4,2,CTSDMK,Thailand,0,0,0,8.67,0
2,1,0,24,6,3,2,CTSDMK,Thailand,0,1,0,8.67,0
1,0,0,413,6,13,1,CTSDMK,Japan,0,0,1,8.67,0
3,0,0,332,6,1,2,CTSDMK,Thailand,1,0,1,8.67,0
1,0,0,1,6,2,2,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,401,6,12,1,CTSDMK,Thailand,1,1,0,8.67,1
1,1,0,46,6,16,1,CTSDMK,Thailand,0,0,0,8.67,0
2,1,0,232,6,5,4,CTSDMK,Thailand,1,0,0,8.67,0
2,0,0,409,6,9,2,CTSDMK,Singapore,0,0,0,8.67,1
1,0,0,321,6,12,1,CTSDMK,Thailand,0,0,0,8.67,0
2,1,0,18,6,5,1,CTSDMK,Thailand,1,0,0,8.67,1
1,1,0,97,6,6,6,CTSDMK,Thailand,0,0,0,8.67,1
2,0,0,16,6,11,6,CTSDMK,Thailand,1,1,0,8.67,1
1,0,0,5,6,15,3,CTSDPS,Japan,0,0,0,8.67,0
4,0,0,51,6,4,4,CTSDPS,Japan,1,0,0,8.67,1
1,1,0,32,6,7,6,CTSDPS,Indonesia,0,0,0,8.67,1
2,0,0,19,6,2,1,CTSDPS,Japan,0,0,0,8.67,0
2,0,0,27,6,9,4,CTSDPS,Japan,1,1,1,8.67,0
1,0,0,159,6,12,3,CTSDPS,Indonesia,1,1,0,8.67,1
6,0,0,217,6,5,4,CTSDPS,Indonesia,1,1,1,8.67,0
1,0,0,75,6,10,1,CTSDPS,Japan,0,0,1,8.67,1
1,0,0,34,6,13,1,CTSDPS,Japan,0,0,1,8.67,0
1,0,0,35,6,5,4,CTSDPS,Japan,0,1,1,8.67,0
2,0,0,60,6,17,1,CTSDPS,Japan,0,0,1,8.67,0
2,0,0,17,6,10,4,CTSDPS,Japan,0,0,0,8.67,0
1,0,0,72,6,4,6,CTSDPS,Japan,0,1,1,8.67,0
1,0,0,30,6,11,6,CTSDPS,Japan,1,1,0,8.67,0
1,0,0,44,6,9,1,CTSHKT,Thailand,1,0,0,8.67,0
2,1,0,15,6,7,3,CTSHKT,Thailand,1,1,1,8.67,0
1,0,0,93,6,13,2,CTSHKT,Japan,1,0,0,8.67,0
2,0,0,36,6,5,3,CTSHKT,Japan,1,0,0,8.67,0
2,1,0,93,6,15,1,CTSHKT,Thailand,1,0,0,8.67,0
1,0,0,1,6,2,0,CTSHKT,Japan,0,0,0,8.67,0
1,0,0,22,6,19,2,CTSHKT,Thailand,1,0,0,8.67,0
2,1,0,61,6,17,2,CTSHKT,Indonesia,1,0,0,8.67,0
2,0,0,124,6,15,0,CTSJHB,Malaysia,1,1,1,8.67,1
2,1,0,27,6,7,2,CTSJHB,Malaysia,1,1,1,8.67,0
1,1,0,170,6,4,1,CTSJHB,Malaysia,1,0,0,8.67,1
4,0,0,189,6,0,3,CTSJHB,Singapore,1,1,1,8.67,0
5,1,0,174,6,14,4,CTSJHB,Malaysia,1,0,0,8.67,1
1,0,0,26,6,3,2,CTSJHB,Malaysia,1,0,1,8.67,0
6,0,0,282,6,3,3,CTSJHB,Malaysia,1,1,1,8.67,1
5,0,0,282,6,3,3,CTSJHB,Malaysia,0,1,0,8.67,1
3,1,0,129,6,11,2,CTSJHB,Malaysia,1,1,0,8.67,1
5,1,0,296,6,6,1,CTSJHB,Malaysia,1,0,1,8.67,1
3,0,0,138,6,3,0,CTSJHB,Malaysia,1,0,1,8.67,0
3,0,0,15,6,8,4,CTSKCH,Malaysia,1,1,1,8.67,0
3,0,0,98,6,10,5,CTSKCH,Malaysia,1,0,1,8.67,0
1,0,0,34,6,1,4,CTSKCH,Malaysia,0,0,1,8.67,0
8,0,0,167,6,7,4,CTSKCH,Malaysia,1,0,0,8.67,1
2,0,0,436,6,14,1,CTSKCH,Malaysia,1,1,1,8.67,1
1,0,0,36,6,12,2,CTSKCH,Malaysia,1,0,0,8.67,0
2,0,0,98,6,11,5,CTSKCH,Malaysia,1,0,1,8.67,0
1,0,0,7,6,6,0,CTSKCH,Malaysia,1,0,1,8.67,0
3,0,0,150,6,14,2,CTSKCH,Malaysia,1,0,0,8.67,0
2,0,0,48,6,9,6,CTSKNO,Indonesia,1,0,0,8.67,0
5,0,0,354,6,16,1,CTSKNO,Indonesia,0,0,0,8.67,0
1,0,0,40,6,4,5,CTSKNO,Indonesia,1,0,1,8.67,0
2,0,0,360,6,2,2,CTSKNO,Indonesia,0,0,0,8.67,0
1,1,0,165,6,8,1,CTSKNO,Indonesia,1,0,0,8.67,0
2,0,0,15,6,9,1,CTSLGK,Japan,1,1,1,8.67,0
2,0,0,42,6,7,2,CTSLGK,Japan,0,0,1,8.67,0
2,0,0,22,6,23,1,CTSLGK,Japan,1,1,0,8.67,0
3,0,0,106,6,7,0,CTSLGK,Japan,0,0,0,8.67,0
1,0,0,179,6,7,1,CTSMYY,Malaysia,1,0,1,8.67,0
2,0,0,338,6,1,3,CTSMYY,Malaysia,0,0,0,8.67,0
1,0,0,18,6,10,4,CTSMYY,Japan,1,1,1,8.67,0
4,0,0,170,6,13,5,CTSMYY,Brunei,1,0,0,8.67,1
2,0,0,177,6,15,1,CTSPEN,Malaysia,1,0,0,8.67,0
3,0,0,174,6,9,4,CTSPEN,Malaysia,1,0,1,8.67,1
2,1,0,5,6,11,3,CTSPEN,Malaysia,1,1,0,8.67,0
2,0,0,25,6,9,4,CTSPEN,Malaysia,1,1,1,8.67,1
2,1,0,382,6,23,1,CTSPEN,Malaysia,0,1,1,8.67,0
2,1,0,25,6,14,3,CTSPEN,Malaysia,1,1,1,8.67,1
1,0,0,60,6,8,3,CTSPEN,Malaysia,1,1,1,8.67,0
1,0,0,139,6,16,6,CTSPEN,Malaysia,1,0,1,8.67,1
2,0,0,146,6,6,6,CTSPEN,Malaysia,0,0,0,8.67,1
5,0,0,171,6,7,0,CTSPEN,Singapore,1,0,0,8.67,0
6,0,0,352,6,15,3,CTSPEN,Malaysia,1,0,1,8.67,0
3,0,0,49,6,14,5,CTSPEN,Malaysia,0,0,0,8.67,1
5,0,0,25,6,8,1,CTSPEN,Malaysia,1,0,0,8.67,0
1,0,0,151,6,3,6,CTSPEN,Malaysia,1,1,1,8.67,1
6,0,0,331,6,13,1,CTSPEN,Malaysia,1,1,1,8.67,0
6,0,0,75,6,10,5,CTSPEN,Malaysia,1,1,1,8.67,0
4,0,0,390,6,16,0,CTSPEN,Malaysia,1,0,1,8.67,0
1,0,0,405,6,13,4,CTSPEN,Malaysia,0,0,0,8.67,0
2,0,0,22,6,6,0,CTSPEN,Malaysia,1,1,0,8.67,1
1,0,0,293,6,14,6,CTSPEN,Malaysia,1,0,0,8.67,1
4,0,0,191,6,14,1,CTSPEN,Malaysia,1,0,0,8.67,0
1,0,0,62,6,2,4,CTSPEN,Malaysia,0,0,0,8.67,0
2,0,0,31,6,9,5,CTSPEN,Malaysia,1,0,0,8.67,1
2,0,0,6,6,16,6,CTSPEN,Japan,1,1,0,8.67,0
1,0,0,139,6,16,6,CTSPEN,Malaysia,1,0,1,8.67,1
4,1,0,195,6,14,2,CTSPEN,Malaysia,1,0,0,8.67,0
2,1,0,282,6,0,1,CTSPEN,Malaysia,1,1,1,8.67,0
1,0,0,140,6,9,3,CTSPEN,Malaysia,1,1,1,8.67,1
3,0,0,23,6,6,5,CTSPEN,Malaysia,1,1,0,8.67,0
2,0,0,385,6,17,0,CTSPER,Australia,0,0,1,8.67,0
1,0,0,29,6,2,6,CTSPER,Singapore,0,0,0,8.67,0
2,0,0,47,6,16,2,CTSSBW,Australia,1,0,1,8.67,0
2,0,0,299,6,4,5,CTSSBW,Malaysia,1,0,1,8.67,0
2,0,0,36,6,11,2,CTSSBW,Malaysia,1,0,0,8.67,0
5,0,0,36,6,11,2,CTSSBW,Malaysia,1,0,1,8.67,0
4,0,0,229,6,4,5,CTSSBW,Malaysia,1,0,1,8.67,0
1,0,0,27,6,14,6,CTSSGN,Vietnam,1,1,0,8.67,1
3,0,0,236,6,6,6,CTSSGN,Vietnam,1,0,0,8.67,0
1,0,0,4,6,9,4,CTSSGN,Japan,1,0,0,8.67,0
2,0,0,132,6,16,4,CTSSIN,Singapore,1,0,0,8.67,0
2,0,0,13,6,4,1,CTSSIN,Singapore,1,0,0,8.67,0
3,0,0,21,6,14,1,CTSSIN,Singapore,1,1,0,8.67,0
2,0,0,58,6,6,1,CTSSIN,Singapore,0,0,0,8.67,0
2,0,0,216,6,15,4,CTSSIN,Singapore,1,1,1,8.67,1
4,0,0,33,6,15,2,CTSSIN,Singapore,1,0,1,8.67,0
2,0,0,355,6,12,5,CTSSIN,Singapore,0,0,1,8.67,0
1,1,0,300,6,19,6,CTSSIN,Japan,1,0,1,8.67,0
2,0,0,223,6,3,6,CTSSIN,Singapore,1,0,0,8.67,0
2,0,0,44,6,9,1,CTSSIN,Singapore,1,0,1,8.67,0
1,1,0,15,6,15,6,CTSSIN,Singapore,1,1,1,8.67,0
1,0,0,188,6,3,6,CTSSIN,Singapore,1,1,1,8.67,0
1,0,0,116,6,15,4,CTSSIN,Singapore,1,1,1,8.67,0
1,0,0,29,6,9,4,CTSSIN,Singapore,1,0,0,8.67,0
1,0,0,13,6,16,4,CTSSIN,Singapore,0,0,0,8.67,0
4,0,0,80,6,5,1,CTSSIN,Singapore,0,0,1,8.67,0
1,1,0,249,6,16,6,CTSSIN,Singapore,0,0,0,8.67,1
5,0,0,18,6,9,6,CTSSIN,Taiwan,1,0,0,8.67,0
1,1,0,13,6,6,6,CTSSIN,Singapore,1,1,1,8.67,1
4,0,0,19,6,8,3,CTSSIN,Singapore,1,1,1,8.67,1
3,0,0,12,6,1,3,CTSSIN,Singapore,1,1,1,8.67,0
3,0,0,36,6,16,4,CTSSIN,Singapore,1,0,1,8.67,1
2,1,0,88,6,7,1,CTSSIN,Malaysia,1,0,1,8.67,0
2,0,0,179,6,23,1,CTSSIN,Singapore,1,0,0,8.67,0
1,0,0,18,6,3,6,CTSSIN,Singapore,1,0,0,8.67,0
2,0,0,56,6,16,3,CTSSIN,Singapore,1,0,1,8.67,1
4,0,0,299,6,3,0,CTSSIN,Singapore,1,1,1,8.67,0
2,0,0,102,6,5,1,CTSSIN,Singapore,1,0,1,8.67,1
2,0,0,167,6,0,4,CTSSIN,Singapore,1,0,0,8.67,1
1,0,0,21,6,14,1,CTSSIN,Singapore,0,0,0,8.67,0
4,0,0,32,6,14,1,CTSSIN,Singapore,1,1,1,8.67,0
1,0,0,27,6,14,6,CTSSIN,Singapore,1,0,0,8.67,1
6,0,0,40,6,16,3,CTSSIN,Singapore,1,0,0,8.67,0
1,0,0,11,6,1,4,CTSSIN,Japan,0,0,0,8.67,0
2,0,0,60,6,12,6,CTSSIN,Singapore,0,0,0,8.67,0
3,0,0,25,6,15,0,CTSSIN,Singapore,1,0,1,8.67,0
1,0,0,13,6,8,2,CTSSUB,Japan,1,1,1,8.67,0
1,0,0,17,6,5,5,CTSSYD,Australia,0,0,0,8.67,0
2,0,0,66,6,23,0,CTSSYD,Australia,1,1,1,8.67,1
1,0,0,46,6,7,4,CTSSYD,Australia,1,0,0,8.67,0
1,0,0,180,6,8,1,CTSSYD,Japan,0,0,0,8.67,0
1,0,0,27,6,5,2,CTSSYD,Australia,0,0,0,8.67,0
2,0,0,21,6,10,4,CTUDPS,China,0,0,0,4.72,0
4,0,0,53,6,13,5,CTUDPS,China,0,0,0,4.72,0
2,0,0,178,6,3,2,CTUDPS,China,0,0,0,4.72,1
2,0,0,22,6,8,1,CTUDPS,China,1,0,1,4.72,0
2,0,0,72,6,8,3,CTUDPS,China,1,0,0,4.72,0
3,0,0,238,6,2,2,CTUDPS,China,0,0,0,4.72,0
1,0,0,86,6,7,3,CTUDPS,China,0,0,0,4.72,0
4,1,0,16,6,7,1,CTUDPS,China,1,0,1,4.72,0
3,0,0,146,6,4,0,CTUDPS,China,0,0,0,4.72,1
2,0,0,58,6,14,4,CTUDPS,China,0,0,0,4.72,0
3,0,0,339,6,2,1,CTUDPS,China,1,0,0,4.72,0
3,0,0,57,6,11,2,CTUDPS,China,1,0,1,4.72,0
1,0,0,54,6,15,5,CTUDPS,China,0,0,0,4.72,0
2,0,0,57,6,3,6,CTUDPS,China,1,1,1,4.72,0
7,0,0,49,6,9,0,CTUDPS,China,1,0,1,4.72,1
4,0,0,224,6,4,2,CTUDPS,China,1,0,0,4.72,0
2,0,0,73,6,13,0,CTUDPS,India,1,0,0,4.72,0
2,0,0,56,6,12,3,CTUDPS,China,1,1,0,4.72,0
2,0,0,102,6,12,1,CTUDPS,China,1,0,1,4.72,0
2,0,0,47,6,4,1,CTUDPS,China,0,0,0,4.72,0
2,0,0,37,6,18,1,CTUDPS,China,1,1,0,4.72,0
1,1,0,1,6,13,6,CTUDPS,China,0,1,0,4.72,1
1,0,0,169,6,13,2,CTUDPS,China,1,0,0,4.72,0
2,1,0,42,6,10,6,CTUDPS,China,1,0,0,4.72,0
3,0,0,208,6,16,1,CTUDPS,China,1,0,0,4.72,0
